from,to,date,subject
Carla.Forluniau@gastech.com.kronos,Anda.Ribera@gastech.com.kronos,1/6/2014 13:24,Question - Protocol for VIP visit
Carla.Forluniau@gastech.com.kronos,Rachel.Pantanal@gastech.com.kronos,1/6/2014 13:24,Question - Protocol for VIP visit
Carla.Forluniau@gastech.com.kronos,Linda.Lagos@gastech.com.kronos,1/6/2014 13:24,Question - Protocol for VIP visit
Carla.Forluniau@gastech.com.kronos,Ruscella.Mies.Haber@gastech.com.kronos,1/6/2014 13:24,Question - Protocol for VIP visit
Carla.Forluniau@gastech.com.kronos,Carla.Forluniau@gastech.com.kronos,1/6/2014 13:24,Question - Protocol for VIP visit
Carla.Forluniau@gastech.com.kronos,Cornelia.Lais@gastech.com.kronos,1/6/2014 13:24,Question - Protocol for VIP visit
Loreto.Bodrogi@gastech.com.kronos,Ingrid.Barranco@gastech.com.kronos,1/6/2014 13:26,RE: Plants
Anda.Ribera@gastech.com.kronos,Mat.Bramar@gastech.com.kronos,1/6/2014 13:29,RE: Craft night
Anda.Ribera@gastech.com.kronos,Anda.Ribera@gastech.com.kronos,1/6/2014 13:29,RE: Craft night
Anda.Ribera@gastech.com.kronos,Rachel.Pantanal@gastech.com.kronos,1/6/2014 13:29,RE: Craft night
Anda.Ribera@gastech.com.kronos,Linda.Lagos@gastech.com.kronos,1/6/2014 13:29,RE: Craft night
Anda.Ribera@gastech.com.kronos,Ruscella.Mies.Haber@gastech.com.kronos,1/6/2014 13:29,RE: Craft night
Anda.Ribera@gastech.com.kronos,Carla.Forluniau@gastech.com.kronos,1/6/2014 13:29,RE: Craft night
Anda.Ribera@gastech.com.kronos,Cornelia.Lais@gastech.com.kronos,1/6/2014 13:29,RE: Craft night
Claudio.Hawelon@gastech.com.kronos,Irene.Nant@gastech.com.kronos,1/6/2014 13:35,Route suggestion for next shift
Claudio.Hawelon@gastech.com.kronos,Cecilia.Morluniau@gastech.com.kronos,1/6/2014 13:35,Route suggestion for next shift
Claudio.Hawelon@gastech.com.kronos,Dylan.Scozzese@gastech.com.kronos,1/6/2014 13:35,Route suggestion for next shift
Hennie.Osvaldo@gastech.com.kronos,Kanon.Herrero@gastech.com.kronos,1/6/2014 13:42,Concert tickets
Cornelia.Lais@gastech.com.kronos,Mat.Bramar@gastech.com.kronos,1/6/2014 13:48,RE: Craft night
Cornelia.Lais@gastech.com.kronos,Anda.Ribera@gastech.com.kronos,1/6/2014 13:48,RE: Craft night
Cornelia.Lais@gastech.com.kronos,Rachel.Pantanal@gastech.com.kronos,1/6/2014 13:48,RE: Craft night
Cornelia.Lais@gastech.com.kronos,Linda.Lagos@gastech.com.kronos,1/6/2014 13:48,RE: Craft night
Cornelia.Lais@gastech.com.kronos,Ruscella.Mies.Haber@gastech.com.kronos,1/6/2014 13:48,RE: Craft night
Cornelia.Lais@gastech.com.kronos,Carla.Forluniau@gastech.com.kronos,1/6/2014 13:48,RE: Craft night
Cornelia.Lais@gastech.com.kronos,Cornelia.Lais@gastech.com.kronos,1/6/2014 13:48,RE: Craft night
Valeria.Morlun@gastech.com.kronos,Anda.Ribera@gastech.com.kronos,1/6/2014 13:49,RE: Favor - borrow hedge trimmer
Cecilia.Morluniau@gastech.com.kronos,Ingrid.Barranco@gastech.com.kronos,1/6/2014 13:54,Supplies
Anda.Ribera@gastech.com.kronos,Valeria.Morlun@gastech.com.kronos,1/6/2014 13:59,RE: Favor - borrow hedge trimmer
Adan.Morlun@gastech.com.kronos,Claudio.Hawelon@gastech.com.kronos,1/6/2014 13:59,RE: New refueling policies - Effective February 1
Adan.Morlun@gastech.com.kronos,Benito.Hawelon@gastech.com.kronos,1/6/2014 13:59,RE: New refueling policies - Effective February 1
Adan.Morlun@gastech.com.kronos,Henk.Mies@gastech.com.kronos,1/6/2014 13:59,RE: New refueling policies - Effective February 1
Adan.Morlun@gastech.com.kronos,Dylan.Scozzese@gastech.com.kronos,1/6/2014 13:59,RE: New refueling policies - Effective February 1
Adan.Morlun@gastech.com.kronos,Valeria.Morlun@gastech.com.kronos,1/6/2014 13:59,RE: New refueling policies - Effective February 1
Adan.Morlun@gastech.com.kronos,Irene.Nant@gastech.com.kronos,1/6/2014 13:59,RE: New refueling policies - Effective February 1
Adan.Morlun@gastech.com.kronos,Dante.Coginian@gastech.com.kronos,1/6/2014 13:59,RE: New refueling policies - Effective February 1
Adan.Morlun@gastech.com.kronos,Emile.Arpa@gastech.com.kronos,1/6/2014 13:59,RE: New refueling policies - Effective February 1
Adan.Morlun@gastech.com.kronos,Adan.Morlun@gastech.com.kronos,1/6/2014 13:59,RE: New refueling policies - Effective February 1
Adan.Morlun@gastech.com.kronos,Varro.Awelon@gastech.com.kronos,1/6/2014 13:59,RE: New refueling policies - Effective February 1
Varro.Awelon@gastech.com.kronos,Benito.Hawelon@gastech.com.kronos,1/6/2014 14:01,RE: Don't text and drive!
Varro.Awelon@gastech.com.kronos,Cecilia.Morluniau@gastech.com.kronos,1/6/2014 14:01,RE: Don't text and drive!
Varro.Awelon@gastech.com.kronos,Varro.Awelon@gastech.com.kronos,1/6/2014 14:01,RE: Don't text and drive!
Varro.Awelon@gastech.com.kronos,Albina.Hafon@gastech.com.kronos,1/6/2014 14:01,RE: Don't text and drive!
Varro.Awelon@gastech.com.kronos,Dante.Coginian@gastech.com.kronos,1/6/2014 14:01,RE: Don't text and drive!
Varro.Awelon@gastech.com.kronos,Claudio.Hawelon@gastech.com.kronos,1/6/2014 14:01,RE: Don't text and drive!
Dante.Coginian@gastech.com.kronos,Lucas.Alcazar@gastech.com.kronos,1/6/2014 14:05,Congratulations on your service anniversary
Nils.Calixto@gastech.com.kronos,Nils.Calixto@gastech.com.kronos,1/6/2014 14:16,RE: GT-SeismicProcessorPro Bug Report
Nils.Calixto@gastech.com.kronos,Sven.Flecha@gastech.com.kronos,1/6/2014 14:16,RE: GT-SeismicProcessorPro Bug Report
Willem.Vasco-Pais@gastech.com.kronos,Orhan.Strum@gastech.com.kronos,1/6/2014 14:19,RE: IPO
Willem.Vasco-Pais@gastech.com.kronos,Willem.Vasco-Pais@gastech.com.kronos,1/6/2014 14:19,RE: IPO
Benito.Hawelon@gastech.com.kronos,Claudio.Hawelon@gastech.com.kronos,1/6/2014 14:19,RE: New refueling policies - Effective February 1
Benito.Hawelon@gastech.com.kronos,Dante.Coginian@gastech.com.kronos,1/6/2014 14:19,RE: New refueling policies - Effective February 1
Benito.Hawelon@gastech.com.kronos,Valeria.Morlun@gastech.com.kronos,1/6/2014 14:19,RE: New refueling policies - Effective February 1
Benito.Hawelon@gastech.com.kronos,Albina.Hafon@gastech.com.kronos,1/6/2014 14:19,RE: New refueling policies - Effective February 1
Benito.Hawelon@gastech.com.kronos,Emile.Arpa@gastech.com.kronos,1/6/2014 14:19,RE: New refueling policies - Effective February 1
Benito.Hawelon@gastech.com.kronos,Cecilia.Morluniau@gastech.com.kronos,1/6/2014 14:19,RE: New refueling policies - Effective February 1
Benito.Hawelon@gastech.com.kronos,Adan.Morlun@gastech.com.kronos,1/6/2014 14:19,RE: New refueling policies - Effective February 1
Benito.Hawelon@gastech.com.kronos,Benito.Hawelon@gastech.com.kronos,1/6/2014 14:19,RE: New refueling policies - Effective February 1
Benito.Hawelon@gastech.com.kronos,Varro.Awelon@gastech.com.kronos,1/6/2014 14:19,RE: New refueling policies - Effective February 1
Axel.Calzas@gastech.com.kronos,Lars.Azada@gastech.com.kronos,1/6/2014 14:22,Meeting
Dante.Coginian@gastech.com.kronos,Valeria.Morlun@gastech.com.kronos,1/6/2014 14:23,RE: New refueling policies - Effective February 1
Dante.Coginian@gastech.com.kronos,Albina.Hafon@gastech.com.kronos,1/6/2014 14:23,RE: New refueling policies - Effective February 1
Dante.Coginian@gastech.com.kronos,Varro.Awelon@gastech.com.kronos,1/6/2014 14:23,RE: New refueling policies - Effective February 1
Dante.Coginian@gastech.com.kronos,Benito.Hawelon@gastech.com.kronos,1/6/2014 14:23,RE: New refueling policies - Effective February 1
Dante.Coginian@gastech.com.kronos,Dante.Coginian@gastech.com.kronos,1/6/2014 14:23,RE: New refueling policies - Effective February 1
Benito.Hawelon@gastech.com.kronos,Dante.Coginian@gastech.com.kronos,1/6/2014 14:26,RE: Route suggestion for next shift
Benito.Hawelon@gastech.com.kronos,Albina.Hafon@gastech.com.kronos,1/6/2014 14:26,RE: Route suggestion for next shift
Benito.Hawelon@gastech.com.kronos,Benito.Hawelon@gastech.com.kronos,1/6/2014 14:26,RE: Route suggestion for next shift
Benito.Hawelon@gastech.com.kronos,Henk.Mies@gastech.com.kronos,1/6/2014 14:26,RE: Route suggestion for next shift
Nils.Calixto@gastech.com.kronos,Nils.Calixto@gastech.com.kronos,1/6/2014 14:28,RE: GT-SeismicProcessorPro Bug Report
Nils.Calixto@gastech.com.kronos,Sven.Flecha@gastech.com.kronos,1/6/2014 14:28,RE: GT-SeismicProcessorPro Bug Report
Axel.Calzas@gastech.com.kronos,Felix.Balas@gastech.com.kronos,1/6/2014 14:30,RE: Wellhead flow rate data
Axel.Calzas@gastech.com.kronos,Lars.Azada@gastech.com.kronos,1/6/2014 14:30,RE: Wellhead flow rate data
Axel.Calzas@gastech.com.kronos,Elsa.Orilla@gastech.com.kronos,1/6/2014 14:30,RE: Wellhead flow rate data
Axel.Calzas@gastech.com.kronos,Birgitta.Frente@gastech.com.kronos,1/6/2014 14:30,RE: Wellhead flow rate data
Axel.Calzas@gastech.com.kronos,Kare.Orilla@gastech.com.kronos,1/6/2014 14:30,RE: Wellhead flow rate data
Axel.Calzas@gastech.com.kronos,Isande.Borrasca@gastech.com.kronos,1/6/2014 14:30,RE: Wellhead flow rate data
Axel.Calzas@gastech.com.kronos,Gustav.Cazar@gastech.com.kronos,1/6/2014 14:30,RE: Wellhead flow rate data
Axel.Calzas@gastech.com.kronos,Axel.Calzas@gastech.com.kronos,1/6/2014 14:30,RE: Wellhead flow rate data
Axel.Calzas@gastech.com.kronos,Vira.Frente@gastech.com.kronos,1/6/2014 14:30,RE: Wellhead flow rate data
Albina.Hafon@gastech.com.kronos,Dante.Coginian@gastech.com.kronos,1/6/2014 14:33,RE: Route suggestion for next shift
Albina.Hafon@gastech.com.kronos,Albina.Hafon@gastech.com.kronos,1/6/2014 14:33,RE: Route suggestion for next shift
Albina.Hafon@gastech.com.kronos,Benito.Hawelon@gastech.com.kronos,1/6/2014 14:33,RE: Route suggestion for next shift
Albina.Hafon@gastech.com.kronos,Henk.Mies@gastech.com.kronos,1/6/2014 14:33,RE: Route suggestion for next shift
Anda.Ribera@gastech.com.kronos,Mat.Bramar@gastech.com.kronos,1/6/2014 14:38,RE: Craft night
Anda.Ribera@gastech.com.kronos,Anda.Ribera@gastech.com.kronos,1/6/2014 14:38,RE: Craft night
Anda.Ribera@gastech.com.kronos,Rachel.Pantanal@gastech.com.kronos,1/6/2014 14:38,RE: Craft night
Anda.Ribera@gastech.com.kronos,Linda.Lagos@gastech.com.kronos,1/6/2014 14:38,RE: Craft night
Anda.Ribera@gastech.com.kronos,Ruscella.Mies.Haber@gastech.com.kronos,1/6/2014 14:38,RE: Craft night
Anda.Ribera@gastech.com.kronos,Carla.Forluniau@gastech.com.kronos,1/6/2014 14:38,RE: Craft night
Anda.Ribera@gastech.com.kronos,Cornelia.Lais@gastech.com.kronos,1/6/2014 14:38,RE: Craft night
Vira.Frente@gastech.com.kronos,Isande.Borrasca@gastech.com.kronos,1/6/2014 14:43,Wellhead flow rate data
Vira.Frente@gastech.com.kronos,Elsa.Orilla@gastech.com.kronos,1/6/2014 14:43,Wellhead flow rate data
Vira.Frente@gastech.com.kronos,Felix.Balas@gastech.com.kronos,1/6/2014 14:43,Wellhead flow rate data
Vira.Frente@gastech.com.kronos,Brand.Tempestad@gastech.com.kronos,1/6/2014 14:43,Wellhead flow rate data
Vira.Frente@gastech.com.kronos,Kare.Orilla@gastech.com.kronos,1/6/2014 14:43,Wellhead flow rate data
Vira.Frente@gastech.com.kronos,Adra.Nubarron@gastech.com.kronos,1/6/2014 14:43,Wellhead flow rate data
Vira.Frente@gastech.com.kronos,Lars.Azada@gastech.com.kronos,1/6/2014 14:43,Wellhead flow rate data
Vira.Frente@gastech.com.kronos,Marin.Onda@gastech.com.kronos,1/6/2014 14:43,Wellhead flow rate data
Vira.Frente@gastech.com.kronos,Gustav.Cazar@gastech.com.kronos,1/6/2014 14:43,Wellhead flow rate data
Ruscella.Mies.Haber@gastech.com.kronos,Mat.Bramar@gastech.com.kronos,1/6/2014 14:53,RE: Craft night
Ruscella.Mies.Haber@gastech.com.kronos,Anda.Ribera@gastech.com.kronos,1/6/2014 14:53,RE: Craft night
Ruscella.Mies.Haber@gastech.com.kronos,Rachel.Pantanal@gastech.com.kronos,1/6/2014 14:53,RE: Craft night
Ruscella.Mies.Haber@gastech.com.kronos,Linda.Lagos@gastech.com.kronos,1/6/2014 14:53,RE: Craft night
Ruscella.Mies.Haber@gastech.com.kronos,Ruscella.Mies.Haber@gastech.com.kronos,1/6/2014 14:53,RE: Craft night
Ruscella.Mies.Haber@gastech.com.kronos,Carla.Forluniau@gastech.com.kronos,1/6/2014 14:53,RE: Craft night
Ruscella.Mies.Haber@gastech.com.kronos,Cornelia.Lais@gastech.com.kronos,1/6/2014 14:53,RE: Craft night
Willem.Vasco-Pais@gastech.com.kronos,Orhan.Strum@gastech.com.kronos,1/6/2014 14:57,RE: IPO
Willem.Vasco-Pais@gastech.com.kronos,Willem.Vasco-Pais@gastech.com.kronos,1/6/2014 14:57,RE: IPO
Kanon.Herrero@gastech.com.kronos,Hennie.Osvaldo@gastech.com.kronos,1/6/2014 15:04,RE: Concert tickets
Kanon.Herrero@gastech.com.kronos,Nils.Calixto@gastech.com.kronos,1/6/2014 15:05,Late for meeting
Sven.Flecha@gastech.com.kronos,Nils.Calixto@gastech.com.kronos,1/6/2014 15:11,RE: GT-SeismicProcessorPro Bug Report
Sven.Flecha@gastech.com.kronos,Sven.Flecha@gastech.com.kronos,1/6/2014 15:11,RE: GT-SeismicProcessorPro Bug Report
Claudio.Hawelon@gastech.com.kronos,Rachel.Pantanal@gastech.com.kronos,1/6/2014 15:14,Are you buying coffee?
Ingrid.Barranco@gastech.com.kronos,Cecilia.Morluniau@gastech.com.kronos,1/6/2014 15:17,RE: Supplies
Cecilia.Morluniau@gastech.com.kronos,Ingrid.Barranco@gastech.com.kronos,1/6/2014 15:27,RE: Supplies
Ruscella.Mies.Haber@gastech.com.kronos,Mat.Bramar@gastech.com.kronos,1/6/2014 15:30,RE: Craft night
Ruscella.Mies.Haber@gastech.com.kronos,Anda.Ribera@gastech.com.kronos,1/6/2014 15:30,RE: Craft night
Ruscella.Mies.Haber@gastech.com.kronos,Rachel.Pantanal@gastech.com.kronos,1/6/2014 15:30,RE: Craft night
Ruscella.Mies.Haber@gastech.com.kronos,Linda.Lagos@gastech.com.kronos,1/6/2014 15:30,RE: Craft night
Ruscella.Mies.Haber@gastech.com.kronos,Ruscella.Mies.Haber@gastech.com.kronos,1/6/2014 15:30,RE: Craft night
Ruscella.Mies.Haber@gastech.com.kronos,Carla.Forluniau@gastech.com.kronos,1/6/2014 15:30,RE: Craft night
Ruscella.Mies.Haber@gastech.com.kronos,Cornelia.Lais@gastech.com.kronos,1/6/2014 15:30,RE: Craft night
Mat.Bramar@gastech.com.kronos,Rachel.Pantanal@gastech.com.kronos,1/6/2014 15:42,All staff announcement
Mat.Bramar@gastech.com.kronos,Lars.Azada@gastech.com.kronos,1/6/2014 15:42,All staff announcement
Mat.Bramar@gastech.com.kronos,Felix.Balas@gastech.com.kronos,1/6/2014 15:42,All staff announcement
Mat.Bramar@gastech.com.kronos,Isande.Borrasca@gastech.com.kronos,1/6/2014 15:42,All staff announcement
Mat.Bramar@gastech.com.kronos,Axel.Calzas@gastech.com.kronos,1/6/2014 15:42,All staff announcement
Mat.Bramar@gastech.com.kronos,Gustav.Cazar@gastech.com.kronos,1/6/2014 15:42,All staff announcement
Mat.Bramar@gastech.com.kronos,Lidelse.Dedos@gastech.com.kronos,1/6/2014 15:42,All staff announcement
Mat.Bramar@gastech.com.kronos,Birgitta.Frente@gastech.com.kronos,1/6/2014 15:42,All staff announcement
Mat.Bramar@gastech.com.kronos,Vira.Frente@gastech.com.kronos,1/6/2014 15:42,All staff announcement
Mat.Bramar@gastech.com.kronos,Adra.Nubarron@gastech.com.kronos,1/6/2014 15:42,All staff announcement
Mat.Bramar@gastech.com.kronos,Marin.Onda@gastech.com.kronos,1/6/2014 15:42,All staff announcement
Mat.Bramar@gastech.com.kronos,Kare.Orilla@gastech.com.kronos,1/6/2014 15:42,All staff announcement
Mat.Bramar@gastech.com.kronos,Elsa.Orilla@gastech.com.kronos,1/6/2014 15:42,All staff announcement
Mat.Bramar@gastech.com.kronos,Brand.Tempestad@gastech.com.kronos,1/6/2014 15:42,All staff announcement
Mat.Bramar@gastech.com.kronos,Ingrid.Barranco@gastech.com.kronos,1/6/2014 15:42,All staff announcement
Mat.Bramar@gastech.com.kronos,Ada.Campo-Corrente@gastech.com.kronos,1/6/2014 15:42,All staff announcement
Mat.Bramar@gastech.com.kronos,Sten.Sanjorge Jr.@gastech.com.kronos,1/6/2014 15:42,All staff announcement
Mat.Bramar@gastech.com.kronos,Orhan.Strum@gastech.com.kronos,1/6/2014 15:42,All staff announcement
Mat.Bramar@gastech.com.kronos,Willem.Vasco-Pais@gastech.com.kronos,1/6/2014 15:42,All staff announcement
Mat.Bramar@gastech.com.kronos,Bertrand.Ovan@gastech.com.kronos,1/6/2014 15:42,All staff announcement
Mat.Bramar@gastech.com.kronos,Albina.Hafon@gastech.com.kronos,1/6/2014 15:42,All staff announcement
Mat.Bramar@gastech.com.kronos,Benito.Hawelon@gastech.com.kronos,1/6/2014 15:42,All staff announcement
Mat.Bramar@gastech.com.kronos,Claudio.Hawelon@gastech.com.kronos,1/6/2014 15:42,All staff announcement
Mat.Bramar@gastech.com.kronos,Henk.Mies@gastech.com.kronos,1/6/2014 15:42,All staff announcement
Mat.Bramar@gastech.com.kronos,Valeria.Morlun@gastech.com.kronos,1/6/2014 15:42,All staff announcement
Mat.Bramar@gastech.com.kronos,Adan.Morlun@gastech.com.kronos,1/6/2014 15:42,All staff announcement
Mat.Bramar@gastech.com.kronos,Cecilia.Morluniau@gastech.com.kronos,1/6/2014 15:42,All staff announcement
Mat.Bramar@gastech.com.kronos,Irene.Nant@gastech.com.kronos,1/6/2014 15:42,All staff announcement
Mat.Bramar@gastech.com.kronos,Dylan.Scozzese@gastech.com.kronos,1/6/2014 15:42,All staff announcement
Mat.Bramar@gastech.com.kronos,Lucas.Alcazar@gastech.com.kronos,1/6/2014 15:42,All staff announcement
Mat.Bramar@gastech.com.kronos,Isak.Baza@gastech.com.kronos,1/6/2014 15:42,All staff announcement
Mat.Bramar@gastech.com.kronos,Linnea.Bergen@gastech.com.kronos,1/6/2014 15:42,All staff announcement
Mat.Bramar@gastech.com.kronos,Nils.Calixto@gastech.com.kronos,1/6/2014 15:42,All staff announcement
Mat.Bramar@gastech.com.kronos,Sven.Flecha@gastech.com.kronos,1/6/2014 15:42,All staff announcement
Mat.Bramar@gastech.com.kronos,Hideki.Cocinaro@gastech.com.kronos,1/6/2014 15:42,All staff announcement
Mat.Bramar@gastech.com.kronos,Inga.Ferro@gastech.com.kronos,1/6/2014 15:42,All staff announcement
Mat.Bramar@gastech.com.kronos,Loreto.Bodrogi@gastech.com.kronos,1/6/2014 15:42,All staff announcement
Mat.Bramar@gastech.com.kronos,Isia.Vann@gastech.com.kronos,1/6/2014 15:42,All staff announcement
Mat.Bramar@gastech.com.kronos,Stenig.Fusil@gastech.com.kronos,1/6/2014 15:42,All staff announcement
Mat.Bramar@gastech.com.kronos,Hennie.Osvaldo@gastech.com.kronos,1/6/2014 15:42,All staff announcement
Mat.Bramar@gastech.com.kronos,Kanon.Herrero@gastech.com.kronos,1/6/2014 15:42,All staff announcement
Mat.Bramar@gastech.com.kronos,Varja.Lagos@gastech.com.kronos,1/6/2014 15:42,All staff announcement
Mat.Bramar@gastech.com.kronos,Minke.Mies@gastech.com.kronos,1/6/2014 15:42,All staff announcement
Mat.Bramar@gastech.com.kronos,Felix.Resumir@gastech.com.kronos,1/6/2014 15:42,All staff announcement
Mat.Bramar@gastech.com.kronos,Edvard.Vann@gastech.com.kronos,1/6/2014 15:42,All staff announcement
Mat.Bramar@gastech.com.kronos,Emile.Arpa@gastech.com.kronos,1/6/2014 15:42,All staff announcement
Mat.Bramar@gastech.com.kronos,Varro.Awelon@gastech.com.kronos,1/6/2014 15:42,All staff announcement
Mat.Bramar@gastech.com.kronos,Mat.Bramar@gastech.com.kronos,1/6/2014 15:42,All staff announcement
Mat.Bramar@gastech.com.kronos,Dante.Coginian@gastech.com.kronos,1/6/2014 15:42,All staff announcement
Mat.Bramar@gastech.com.kronos,Carla.Forluniau@gastech.com.kronos,1/6/2014 15:42,All staff announcement
Mat.Bramar@gastech.com.kronos,Linda.Lagos@gastech.com.kronos,1/6/2014 15:42,All staff announcement
Mat.Bramar@gastech.com.kronos,Cornelia.Lais@gastech.com.kronos,1/6/2014 15:42,All staff announcement
Mat.Bramar@gastech.com.kronos,Ruscella.Mies.Haber@gastech.com.kronos,1/6/2014 15:42,All staff announcement
Mat.Bramar@gastech.com.kronos,Anda.Ribera@gastech.com.kronos,1/6/2014 15:42,All staff announcement
Ruscella.Mies.Haber@gastech.com.kronos,Rachel.Pantanal@gastech.com.kronos,1/6/2014 15:54,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Lars.Azada@gastech.com.kronos,1/6/2014 15:54,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Felix.Balas@gastech.com.kronos,1/6/2014 15:54,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Isande.Borrasca@gastech.com.kronos,1/6/2014 15:54,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Axel.Calzas@gastech.com.kronos,1/6/2014 15:54,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Gustav.Cazar@gastech.com.kronos,1/6/2014 15:54,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Lidelse.Dedos@gastech.com.kronos,1/6/2014 15:54,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Birgitta.Frente@gastech.com.kronos,1/6/2014 15:54,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Vira.Frente@gastech.com.kronos,1/6/2014 15:54,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Adra.Nubarron@gastech.com.kronos,1/6/2014 15:54,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Marin.Onda@gastech.com.kronos,1/6/2014 15:54,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Kare.Orilla@gastech.com.kronos,1/6/2014 15:54,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Elsa.Orilla@gastech.com.kronos,1/6/2014 15:54,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Brand.Tempestad@gastech.com.kronos,1/6/2014 15:54,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Ingrid.Barranco@gastech.com.kronos,1/6/2014 15:54,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Ada.Campo-Corrente@gastech.com.kronos,1/6/2014 15:54,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Sten.Sanjorge Jr.@gastech.com.kronos,1/6/2014 15:54,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Orhan.Strum@gastech.com.kronos,1/6/2014 15:54,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Willem.Vasco-Pais@gastech.com.kronos,1/6/2014 15:54,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Bertrand.Ovan@gastech.com.kronos,1/6/2014 15:54,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Albina.Hafon@gastech.com.kronos,1/6/2014 15:54,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Benito.Hawelon@gastech.com.kronos,1/6/2014 15:54,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Claudio.Hawelon@gastech.com.kronos,1/6/2014 15:54,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Henk.Mies@gastech.com.kronos,1/6/2014 15:54,"Good morning, GasTech!"
Ruscella.Mies.Haber@gastech.com.kronos,Valeria.Morlun@gastech.com.kronos,1/6/2014 15:54,"Good morning, GasTech!"
